latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
5.55711,21.27478,312.44,1.84,1.33,2026-01-03,1359,A,48,6.1NRT,299.6,11.09,D
4.95737,17.09993,315.41,1.03,1.01,2026-01-03,1359,A,58,6.1NRT,302.59,5.64,D
4.0729,11.08196,311.98,1.85,1.33,2026-01-03,1359,A,64,6.1NRT,295.67,16.92,D
5.63098,21.75241,315.72,2.02,1.38,2026-01-03,1359,A,62,6.1NRT,301.24,14.93,D
4.0696,11.07504,310.99,1.85,1.33,2026-01-03,1359,A,61,6.1NRT,295.33,14.56,D
4.59693,14.33462,309.55,1.1,1.05,2026-01-03,1359,A,49,6.1NRT,296.5,5.21,D
5.19724,18.37543,316.27,1.15,1.07,2026-01-03,1359,A,62,6.1NRT,300.79,8.05,D
5.19088,18.26424,314.4,1.14,1.06,2026-01-03,1359,A,55,6.1NRT,300.28,7.59,D
5.18947,18.25435,349.74,1.14,1.06,2026-01-03,1359,A,95,6.1NRT,301.56,67.08,D
5.05749,17.33657,318.02,1.04,1.02,2026-01-03,1359,A,65,6.1NRT,303.04,8.04,D
4.84126,15.79277,315.17,1,1,2026-01-03,1359,A,60,6.1NRT,302.32,5.79,D
5.58817,20.83831,312.78,1.7,1.28,2026-01-03,1359,A,50,6.1NRT,295.35,10.9,D
5.47077,20.01352,314.48,1.47,1.2,2026-01-03,1359,A,58,6.1NRT,300.7,11.37,D
5.08688,17.35082,318.93,1.04,1.02,2026-01-03,1359,A,67,6.1NRT,301.86,9.04,D
5.08556,17.3417,319.99,1.04,1.02,2026-01-03,1359,A,69,6.1NRT,303.26,9.68,D
5.1496,17.71896,323.23,1.08,1.04,2026-01-03,1359,A,74,6.1NRT,299.38,15.82,D
4.85853,15.72764,314.57,1.01,1,2026-01-03,1359,A,58,6.1NRT,300.74,6.49,D
4.65533,14.28638,310.82,1.11,1.05,2026-01-03,1359,A,56,6.1NRT,298.4,5.64,D
4.65389,14.27668,311.45,1.11,1.05,2026-01-03,1359,A,58,6.1NRT,298.3,6.21,D
4.98764,16.46989,318.77,1,1,2026-01-03,1359,A,67,6.1NRT,302.73,7.46,D
4.89042,15.80659,319.21,1,1,2026-01-03,1359,A,52,6.1NRT,301.58,8.3,D
4.63362,14.09455,311.17,1.13,1.06,2026-01-03,1359,A,42,6.1NRT,296.88,6.88,D
5.1368,17.44045,323.59,1.05,1.02,2026-01-03,1359,A,75,6.1NRT,302.02,14.09,D
5.11455,17.28538,314.27,1.04,1.02,2026-01-03,1359,A,51,6.1NRT,302.51,4.98,D
5.11325,17.27632,315.93,1.04,1.02,2026-01-03,1359,A,60,6.1NRT,302.27,6.46,D
5.04747,16.82031,322.98,1.01,1.01,2026-01-03,1359,A,67,6.1NRT,303.7,10.89,D
4.92361,15.97128,321.09,1,1,2026-01-03,1359,A,62,6.1NRT,300.52,10.46,D
5.4671,19.71434,323.85,1.4,1.17,2026-01-03,1359,A,76,6.1NRT,300.2,23.28,D
5.4654,19.70209,320.38,1.4,1.17,2026-01-03,1359,A,71,6.1NRT,301.55,17.73,D
4.78135,14.95075,310.61,1.04,1.02,2026-01-03,1359,A,42,6.1NRT,297.25,4.27,D
5.27621,18.28686,320.2,1.14,1.07,2026-01-03,1359,A,70,6.1NRT,299.87,12.98,D
5.27479,18.27684,313.13,1.14,1.06,2026-01-03,1359,A,40,6.1NRT,301.03,5.7,D
5.81763,22.09191,320.52,2.16,1.43,2026-01-03,1359,A,63,6.1NRT,302,33.49,D
5.47392,19.6142,315.87,1.38,1.16,2026-01-03,1359,A,63,6.1NRT,300.25,11.29,D
5.22415,17.85693,315.1,1.09,1.04,2026-01-03,1359,A,58,6.1NRT,301.03,7.69,D
5.22278,17.84739,320.61,1.09,1.04,2026-01-03,1359,A,71,6.1NRT,301.57,13.22,D
5.32378,18.48616,312.9,1.17,1.08,2026-01-03,1359,A,50,6.1NRT,299.35,6.37,D
4.96243,15.99227,319.64,1,1,2026-01-03,1359,A,69,6.1NRT,301.46,9.37,D
5.34354,18.55677,314.25,1.18,1.08,2026-01-03,1359,A,57,6.1NRT,301.18,7.19,D
5.21913,17.69349,318.82,1.07,1.03,2026-01-03,1359,A,67,6.1NRT,301.99,10.66,D
4.95298,15.8062,333.52,1,1,2026-01-03,1359,A,85,6.1NRT,303.47,25.43,D
4.71303,14.18274,311.02,1.12,1.05,2026-01-03,1359,A,42,6.1NRT,297.61,4.19,D
5.83887,21.88189,314.66,2.08,1.4,2026-01-03,1359,A,60,6.1NRT,301.83,15.28,D
5.8308,21.87588,316.2,2.08,1.4,2026-01-03,1359,A,64,6.1NRT,301.96,18.88,D
5.35818,18.4119,314.25,1.16,1.07,2026-01-03,1359,A,58,6.1NRT,299.95,7.5,D
5.26538,17.68984,319.72,1.08,1.04,2026-01-03,1359,A,69,6.1NRT,300.88,10.44,D
5.00724,15.90779,314.23,1,1,2026-01-03,1359,A,27,6.1NRT,300.09,4.46,D
4.4101,11.91604,312.67,1.57,1.23,2026-01-03,1359,A,51,6.1NRT,298.73,8.1,D
5.70007,20.64779,312.73,1.65,1.26,2026-01-03,1359,A,46,6.1NRT,298.44,9.08,D
5.64972,20.28397,313.16,1.55,1.23,2026-01-03,1359,A,54,6.1NRT,299.15,11.41,D
4.96003,15.46651,320.86,1.01,1.01,2026-01-03,1359,A,72,6.1NRT,301.64,10.95,D
4.96882,15.46517,321.65,1.01,1.01,2026-01-03,1359,A,73,6.1NRT,301.4,11.58,D
5.89711,21.9036,314.41,2.09,1.41,2026-01-03,1359,A,59,6.1NRT,300.24,16.39,D
5.30429,17.7034,322.4,1.08,1.04,2026-01-03,1359,A,74,6.1NRT,300.48,14.97,D
4.90213,14.95402,315.4,1.04,1.02,2026-01-03,1359,A,63,6.1NRT,300.3,6.28,D
4.48331,12.17767,316.19,1.5,1.21,2026-01-03,1359,A,63,6.1NRT,298.42,14.35,D
6.10454,23.31669,319.22,2.75,1.59,2026-01-03,1359,A,70,6.1NRT,299.43,40.69,D
5.18153,16.79389,326.42,1.01,1.01,2026-01-03,1359,A,78,6.1NRT,303.67,16.88,D
5.18025,16.78513,334.8,1.01,1.01,2026-01-03,1359,A,86,6.1NRT,304.64,27.57,D
4.4958,12.18887,319.34,1.49,1.21,2026-01-03,1359,A,67,6.1NRT,297.61,19.64,D
4.49383,12.1759,327,1.5,1.21,2026-01-03,1359,A,82,6.1NRT,300.96,33.55,D
6.11841,23.31482,314.77,2.75,1.59,2026-01-03,1359,A,50,6.1NRT,299.47,23.19,D
5.52808,19.12626,315.68,1.28,1.12,2026-01-03,1359,A,63,6.1NRT,302.9,8.33,D
5.52648,19.11512,315.19,1.28,1.12,2026-01-03,1359,A,62,6.1NRT,302.73,8.01,D
5.12234,16.32733,315.16,1,1,2026-01-03,1359,A,58,6.1NRT,299.99,6.24,D
5.1875,16.71179,316.96,1.01,1.01,2026-01-03,1359,A,60,6.1NRT,305.35,5.98,D
4.92838,14.88495,315.19,1.05,1.02,2026-01-03,1359,A,63,6.1NRT,300.23,6.65,D
6.10933,23.31094,320.17,2.75,1.59,2026-01-03,1359,A,71,6.1NRT,299.43,42.93,D
5.43571,18.31238,315.29,1.15,1.07,2026-01-03,1359,A,61,6.1NRT,299.77,8.2,D
4.95478,14.99606,325.84,1.04,1.02,2026-01-03,1359,A,79,6.1NRT,300.39,18.26,D
5.73371,20.39197,313.86,1.58,1.24,2026-01-03,1359,A,57,6.1NRT,297.17,12.22,D
5.3357,17.54056,312.21,1.06,1.03,2026-01-03,1359,A,43,6.1NRT,300.99,4.99,D
5.28844,17.21061,324.09,1.04,1.02,2026-01-03,1359,A,76,6.1NRT,304.57,14.35,D
5.28454,17.18348,319.94,1.04,1.02,2026-01-03,1359,A,68,6.1NRT,302.88,9.91,D
5.45014,18.2796,316.58,1.15,1.07,2026-01-03,1359,A,65,6.1NRT,299.53,10.06,D
5.29342,17.18217,325.79,1.04,1.02,2026-01-03,1359,A,78,6.1NRT,303.39,15.93,D
5.27913,17.08302,322.14,1.03,1.01,2026-01-03,1359,A,73,6.1NRT,305.08,10.34,D
5.27784,17.07403,327.37,1.03,1.01,2026-01-03,1359,A,79,6.1NRT,305.84,16.3,D
5.0034,15.20033,319.11,1.03,1.01,2026-01-03,1359,A,70,6.1NRT,301.11,10.96,D
5.77087,20.50089,313.26,1.62,1.25,2026-01-03,1359,A,54,6.1NRT,295.9,10.93,D
5.2867,17.07276,320.08,1.03,1.01,2026-01-03,1359,A,70,6.1NRT,306.43,8.29,D
5.22238,16.6291,331.3,1.01,1,2026-01-03,1359,A,83,6.1NRT,306.46,21.51,D
4.52853,12.0165,314.58,1.54,1.22,2026-01-03,1359,A,68,6.1NRT,299.12,13.91,D
5.78771,20.54178,312.35,1.63,1.26,2026-01-03,1359,A,49,6.1NRT,296.64,8.79,D
5.62944,19.41022,316.73,1.34,1.15,2026-01-03,1359,A,66,6.1NRT,300.69,13.28,D
5.10451,15.76248,315.03,1,1,2026-01-03,1359,A,59,6.1NRT,300.22,7,D
5.63948,19.40874,311.64,1.34,1.15,2026-01-03,1359,A,44,6.1NRT,300.34,6.88,D
5.32663,17.2235,320.62,1.04,1.02,2026-01-03,1359,A,71,6.1NRT,302.09,12.18,D
5.78207,20.34282,324.24,1.57,1.24,2026-01-03,1359,A,77,6.1NRT,299.7,30.22,D
5.78014,20.32916,315.92,1.57,1.23,2026-01-03,1359,A,63,6.1NRT,299.79,14.74,D
5.31458,17.07785,321.16,1.03,1.01,2026-01-03,1359,A,72,6.1NRT,305.71,9.79,D
5.23845,16.5549,316.73,1.01,1,2026-01-03,1359,A,63,6.1NRT,302.59,6.83,D
5.21286,16.37967,320.84,1,1,2026-01-03,1359,A,71,6.1NRT,304.46,10.15,D
4.98521,14.8334,311.43,1.05,1.02,2026-01-03,1359,A,47,6.1NRT,299.39,4.21,D
5.81953,20.45079,315.92,1.6,1.25,2026-01-03,1359,A,63,6.1NRT,298.35,14.6,D
5.41226,17.62461,317.48,1.07,1.03,2026-01-03,1359,A,65,6.1NRT,301.85,9.44,D
5.34411,17.15627,319.75,1.03,1.02,2026-01-03,1359,A,70,6.1NRT,301.94,11.19,D
5.02191,14.95819,317.94,1.04,1.02,2026-01-03,1359,A,69,6.1NRT,299.13,10.3,D
5.02057,14.94912,314.92,1.04,1.02,2026-01-03,1359,A,63,6.1NRT,299.72,7.53,D
5.80858,20.29718,317.6,1.56,1.23,2026-01-03,1359,A,67,6.1NRT,300.25,17.18,D
5.80362,20.3049,313.17,1.57,1.23,2026-01-03,1359,A,54,6.1NRT,299.97,10.01,D
5.33346,16.94042,317.97,1.02,1.01,2026-01-03,1359,A,63,6.1NRT,304.11,7.94,D
4.9783,14.53452,315.78,1.08,1.04,2026-01-03,1359,A,61,6.1NRT,300.03,8.24,D
5.10703,15.33272,313.25,1.02,1.01,2026-01-03,1359,A,54,6.1NRT,299.12,6.64,D
5.80486,20.15423,311.66,1.53,1.22,2026-01-03,1359,A,34,6.1NRT,299.71,7.27,D
5.30365,16.61028,314.56,1.01,1,2026-01-03,1359,A,51,6.1NRT,302.9,5.54,D
5.25005,16.24253,316.1,1,1,2026-01-03,1359,A,62,6.1NRT,303.01,5.75,D
5.20404,15.92862,331.99,1,1,2026-01-03,1359,A,84,6.1NRT,299.65,24.73,D
5.1355,15.46401,316.72,1.01,1.01,2026-01-03,1359,A,65,6.1NRT,299.39,8.01,D
5.13419,15.45517,316.68,1.01,1.01,2026-01-03,1359,A,64,6.1NRT,300.86,8.11,D
4.91798,14.01273,311.1,1.13,1.06,2026-01-03,1359,A,56,6.1NRT,298.93,5.14,D
6.17675,22.80474,312.15,2.51,1.52,2026-01-03,1359,A,47,6.1NRT,298.7,17.27,D
5.76529,19.79137,316.38,1.43,1.18,2026-01-03,1359,A,65,6.1NRT,301.69,13.09,D
5.00404,14.52122,315.2,1.08,1.04,2026-01-03,1359,A,65,6.1NRT,299.45,8.35,D
6.26114,23.33169,333.65,2.78,1.59,2026-01-03,1359,A,85,6.1NRT,299.97,117.15,D
6.25792,23.30766,318.64,2.76,1.59,2026-01-03,1359,A,69,6.1NRT,298.38,40.08,D
5.27391,16.2836,319.48,1,1,2026-01-03,1359,A,69,6.1NRT,302.46,9.69,D
5.01307,14.51985,311.88,1.08,1.04,2026-01-03,1359,A,56,6.1NRT,299.5,5.23,D
5.2967,16.37843,317.86,1,1,2026-01-03,1359,A,66,6.1NRT,302.94,7.94,D
5.18134,15.59218,314.65,1.01,1,2026-01-03,1359,A,58,6.1NRT,300.92,5.78,D
5.97722,21.07103,316.7,1.8,1.32,2026-01-03,1359,A,65,6.1NRT,299.08,16.93,D
5.38126,16.89699,322.48,1.02,1.01,2026-01-03,1359,A,74,6.1NRT,305.32,11.57,D
5.36832,16.8081,315.8,1.02,1.01,2026-01-03,1359,A,60,6.1NRT,302.31,6.74,D
5.31825,16.46473,332.33,1,1,2026-01-03,1359,A,84,6.1NRT,304.2,23.87,D
5.31698,16.456,317.81,1,1,2026-01-03,1359,A,20,6.1NRT,303.43,7.22,D
5.78555,19.63717,314.47,1.4,1.17,2026-01-03,1359,A,60,6.1NRT,301.88,8.7,D
5.32701,16.4634,323.87,1,1,2026-01-03,1359,A,76,6.1NRT,304.71,14.03,D
5.26564,16.04423,316.85,1,1,2026-01-03,1359,A,58,6.1NRT,302.51,7.23,D
5.17553,15.43096,315.21,1.01,1.01,2026-01-03,1359,A,61,6.1NRT,300.53,6.65,D
4.33155,9.75883,313.67,2.33,1.48,2026-01-03,1359,A,66,6.1NRT,295.11,24.85,D
4.3284,9.73836,312.46,2.34,1.48,2026-01-03,1359,A,63,6.1NRT,295.04,22.32,D
5.47763,17.37187,319.95,1.05,1.02,2026-01-03,1359,A,70,6.1NRT,303.74,10.08,D
5.47629,17.36268,316.39,1.05,1.02,2026-01-03,1359,A,63,6.1NRT,303.89,6.55,D
5.41163,16.91984,317.94,1.02,1.01,2026-01-03,1359,A,66,6.1NRT,303.03,8.18,D
5.18922,15.40183,314.14,1.01,1.01,2026-01-03,1359,A,57,6.1NRT,301.59,5.56,D
5.50977,17.53118,312.5,1.07,1.03,2026-01-03,1359,A,51,6.1NRT,301.31,4.83,D
5.36497,16.52385,320.37,1.01,1,2026-01-03,1359,A,71,6.1NRT,303.9,10.1,D
5.14059,15.00212,315.87,1.04,1.02,2026-01-03,1359,A,53,6.1NRT,300.75,7.12,D
6.08144,21.60648,315.15,2,1.38,2026-01-03,1359,A,61,6.1NRT,300.69,15.51,D
5.14947,15.00077,314.8,1.04,1.02,2026-01-03,1359,A,60,6.1NRT,300,6.5,D
5.14812,14.99176,313.49,1.04,1.02,2026-01-03,1359,A,54,6.1NRT,301.04,5.61,D
4.33003,9.75405,311.64,2.33,1.48,2026-01-03,1359,A,61,6.1NRT,294.96,19.35,D
5.43501,16.88341,316.38,1.02,1.01,2026-01-03,1359,A,47,6.1NRT,303.26,6.74,D
5.43373,16.87453,316.94,1.02,1.01,2026-01-03,1359,A,55,6.1NRT,303.74,7.11,D
5.12165,14.75394,311.58,1.05,1.03,2026-01-03,1359,A,30,6.1NRT,299.59,4.06,D
5.75655,19.07561,323.29,1.28,1.12,2026-01-03,1359,A,76,6.1NRT,302.54,17.66,D
5.75497,19.06434,323.86,1.28,1.12,2026-01-03,1359,A,77,6.1NRT,303.2,18.76,D
5.02525,14.05154,312.11,1.13,1.06,2026-01-03,1359,A,58,6.1NRT,299.42,6.07,D
5.7806,19.17499,315.98,1.3,1.13,2026-01-03,1359,A,54,6.1NRT,303.46,7.74,D
5.779,19.16367,322.3,1.3,1.13,2026-01-03,1359,A,75,6.1NRT,303.7,16.15,D
5.233,15.38055,321.09,1.01,1.01,2026-01-03,1359,A,72,6.1NRT,302.23,11.57,D
5.23169,15.37165,313.57,1.02,1.01,2026-01-03,1359,A,55,6.1NRT,301.17,4.9,D
5.3283,15.96692,316.73,1,1,2026-01-03,1359,A,64,6.1NRT,303.15,7.13,D
5.26654,15.54689,318.74,1.01,1,2026-01-03,1359,A,68,6.1NRT,301.5,9.08,D
5.18098,14.96842,311.73,1.04,1.02,2026-01-03,1359,A,49,6.1NRT,299.35,4.76,D
6.56607,24.71403,312.49,3.64,1.79,2026-01-03,1359,A,50,6.1NRT,296.86,32.82,D
6.56186,24.68244,312.52,3.62,1.78,2026-01-03,1359,A,51,6.1NRT,295.08,34.65,D
5.56652,17.54189,314.56,1.07,1.03,2026-01-03,1359,A,59,6.1NRT,301.3,7.54,D
5.1952,15.00309,316.19,1.04,1.02,2026-01-03,1359,A,65,6.1NRT,301.05,7.87,D
4.6708,11.45272,315.3,1.68,1.28,2026-01-03,1359,A,69,6.1NRT,298.47,16.51,D
4.66854,11.43791,312.63,1.69,1.28,2026-01-03,1359,A,64,6.1NRT,299.07,11.77,D
4.68191,11.45085,311.41,1.68,1.28,2026-01-03,1359,A,34,6.1NRT,298.76,9.32,D
4.14681,7.98061,315.3,3.28,1.71,2026-01-03,1359,A,63,6.1NRT,292.86,55.1,D
4.14237,7.95228,319.56,3.3,1.72,2026-01-03,1359,A,71,6.1NRT,292.7,77.29,D
5.64457,17.88837,313.19,1.1,1.05,2026-01-03,1359,A,55,6.1NRT,301.57,5.62,D
5.28479,15.42704,315.01,1.01,1.01,2026-01-03,1359,A,60,6.1NRT,302.45,5.87,D
5.68535,18.11508,312.94,1.13,1.06,2026-01-03,1359,A,55,6.1NRT,301.39,6.4,D
5.41301,16.21519,315.63,1,1,2026-01-03,1359,A,59,6.1NRT,303.63,5.57,D
5.38493,16.02327,318.88,1,1,2026-01-03,1359,A,68,6.1NRT,304.3,8.38,D
5.24809,15.099,319.35,1.03,1.01,2026-01-03,1359,A,70,6.1NRT,300.16,11.53,D
5.42685,16.24885,314.23,1,1,2026-01-03,1359,A,57,6.1NRT,303.7,4.75,D
4.82041,12.24592,309.02,1.46,1.19,2026-01-03,1359,A,52,6.1NRT,298.75,7.94,D
5.97636,20.06313,312.75,1.51,1.21,2026-01-03,1359,A,54,6.1NRT,300.28,9.65,D
5.61928,17.51825,316.66,1.07,1.03,2026-01-03,1359,A,65,6.1NRT,302.07,8.96,D
5.61795,17.50895,315.42,1.07,1.03,2026-01-03,1359,A,62,6.1NRT,302.46,7.95,D
5.23755,14.90705,317.58,1.04,1.02,2026-01-03,1359,A,68,6.1NRT,303.25,8.42,D
4.14638,7.97382,319.7,3.28,1.71,2026-01-03,1359,A,72,6.1NRT,292.81,76.82,D
4.14174,7.94552,311.46,3.3,1.72,2026-01-03,1359,A,49,6.1NRT,292.71,38.13,D
5.98694,20.06145,311.86,1.51,1.21,2026-01-03,1359,A,49,6.1NRT,300.52,8.34,D
5.79891,18.71638,319.3,1.22,1.1,2026-01-03,1359,A,71,6.1NRT,301.31,13.83,D
5.11071,14.0018,311.89,1.13,1.06,2026-01-03,1359,A,57,6.1NRT,299.35,6.17,D
6.41997,23.1517,318.7,2.7,1.57,2026-01-03,1359,A,69,6.1NRT,299.9,41.87,D
5.80853,18.71506,327.69,1.22,1.1,2026-01-03,1359,A,81,6.1NRT,301.37,25.36,D
5.29279,15.15633,316.46,1.02,1.01,2026-01-03,1359,A,65,6.1NRT,301.52,7.99,D
5.72603,18.06876,319.91,1.13,1.06,2026-01-03,1359,A,72,6.1NRT,302.31,12.65,D
5.47331,16.32223,324.5,1,1,2026-01-03,1359,A,77,6.1NRT,304.18,14.43,D
5.24534,14.77582,316.17,1.05,1.02,2026-01-03,1359,A,66,6.1NRT,301.45,7.38,D
6.55724,23.95856,320.66,3.16,1.68,2026-01-03,1359,A,72,6.1NRT,299.11,56.24,D
6.55352,23.93094,315.36,3.14,1.68,2026-01-03,1359,A,59,6.1NRT,298.59,31.18,D
5.98056,19.78654,337.54,1.44,1.19,2026-01-03,1359,A,88,6.1NRT,303.16,55.6,D
5.52817,16.63685,316.98,1.01,1.01,2026-01-03,1359,A,65,6.1NRT,303.33,7.67,D
5.52688,16.62803,320.84,1.01,1,2026-01-03,1359,A,72,6.1NRT,304.54,11.08,D
5.48206,16.32094,333,1,1,2026-01-03,1359,A,85,6.1NRT,305.29,24.22,D
5.67927,17.61467,318.35,1.08,1.04,2026-01-03,1359,A,68,6.1NRT,303.92,9.68,D
5.67656,17.59592,332.71,1.07,1.03,2026-01-03,1359,A,85,6.1NRT,303.66,26.01,D
5.6752,17.58652,357.02,1.07,1.03,2026-01-03,1359,A,98,6.1NRT,306.85,77.72,D
5.63487,17.30847,314.78,1.05,1.02,2026-01-03,1359,A,60,6.1NRT,304,6.33,D
5.38963,15.62967,312.99,1.01,1,2026-01-03,1359,A,46,6.1NRT,300.84,4.69,D
6.32223,22.04787,328.23,2.19,1.43,2026-01-03,1359,A,81,6.1NRT,302.73,55.9,D
6.14403,20.78471,314.57,1.72,1.29,2026-01-03,1359,A,60,6.1NRT,301.43,11.43,D
5.73539,17.93781,315,1.11,1.05,2026-01-03,1359,A,32,6.1NRT,302.88,6.26,D
5.68424,17.5852,324.87,1.07,1.03,2026-01-03,1359,A,78,6.1NRT,303.81,16.37,D
6.33477,22.04613,316.25,2.19,1.43,2026-01-03,1359,A,64,6.1NRT,302.1,17.76,D
5.60649,16.9887,313.03,1.03,1.01,2026-01-03,1359,A,48,6.1NRT,302.52,4.63,D
5.28241,14.77943,314.59,1.05,1.02,2026-01-03,1359,A,62,6.1NRT,301.79,5.71,D
6.55685,23.9536,323.91,3.16,1.68,2026-01-03,1359,A,76,6.1NRT,299.11,69.7,D
6.14249,20.77905,317.41,1.72,1.29,2026-01-03,1359,A,67,6.1NRT,301.06,16.02,D
5.75084,17.92972,316.22,1.11,1.05,2026-01-03,1359,A,65,6.1NRT,301.31,9.3,D
5.46634,15.95196,316.86,1,1,2026-01-03,1359,A,64,6.1NRT,303.74,6.74,D
5.46506,15.94324,314.8,1,1,2026-01-03,1359,A,59,6.1NRT,303.74,5.08,D
5.46378,15.93451,314.53,1,1,2026-01-03,1359,A,42,6.1NRT,303.88,4.77,D
5.32644,15.0081,314.37,1.03,1.02,2026-01-03,1359,A,59,6.1NRT,301.07,6.01,D
6.32535,22.06158,318.87,2.19,1.44,2026-01-03,1359,A,69,6.1NRT,302.21,25.66,D
6.32284,22.04255,327.04,2.19,1.43,2026-01-03,1359,A,80,6.1NRT,302.45,52.85,D
5.35537,15.14123,313.3,1.02,1.01,2026-01-03,1359,A,54,6.1NRT,300.62,5.36,D
5.35404,15.13232,313.76,1.03,1.01,2026-01-03,1359,A,56,6.1NRT,301.08,5.75,D
5.54509,16.36848,323.08,1,1,2026-01-03,1359,A,69,6.1NRT,304.86,12.15,D
5.38668,15.29113,315.04,1.02,1.01,2026-01-03,1359,A,60,6.1NRT,302.83,6.1,D
6.17637,20.77498,318.2,1.72,1.29,2026-01-03,1359,A,68,6.1NRT,301.79,18.09,D
6.1743,20.7599,322.12,1.72,1.29,2026-01-03,1359,A,74,6.1NRT,302.48,25.28,D
5.38758,15.23653,317.34,1.02,1.01,2026-01-03,1359,A,66,6.1NRT,301.99,8.51,D
5.94695,19.04703,312.88,1.29,1.13,2026-01-03,1359,A,56,6.1NRT,300.34,7.74,D
5.34582,14.89456,321.4,1.04,1.02,2026-01-03,1359,A,74,6.1NRT,300.86,13.01,D
5.34446,14.88546,316.54,1.04,1.02,2026-01-03,1359,A,66,6.1NRT,301.04,8.18,D
5.71663,17.36579,314.85,1.06,1.03,2026-01-03,1359,A,61,6.1NRT,303.2,6.59,D
5.40784,15.25166,338.5,1.02,1.01,2026-01-03,1359,A,89,6.1NRT,302.94,33.67,D
4.95678,12.25795,315.87,1.45,1.19,2026-01-03,1359,A,69,6.1NRT,299.93,15.21,D
5.46867,15.60315,312.22,1.01,1,2026-01-03,1359,A,44,6.1NRT,300.49,4.6,D
5.41666,15.25033,319.67,1.02,1.01,2026-01-03,1359,A,70,6.1NRT,303.87,10.08,D
4.76537,10.9436,310.81,1.84,1.33,2026-01-03,1359,A,55,6.1NRT,299.15,10.37,D
6.9677,26.11244,311.19,4.79,2,2026-01-03,1359,A,43,6.1NRT,290.86,42.78,D
6.1772,20.3762,315.1,1.6,1.25,2026-01-03,1359,A,62,6.1NRT,302.33,12.61,D
5.78091,17.55568,314.59,1.07,1.03,2026-01-03,1359,A,61,6.1NRT,301.88,7.65,D
5.46913,15.42351,314.65,1.01,1.01,2026-01-03,1359,A,58,6.1NRT,300.82,6.82,D
5.37149,14.76033,315.3,1.05,1.02,2026-01-03,1359,A,63,6.1NRT,301.62,6.02,D
5.37014,14.75118,319.62,1.05,1.02,2026-01-03,1359,A,71,6.1NRT,302.35,10.81,D
4.95158,11.9405,312.98,1.53,1.22,2026-01-03,1359,A,58,6.1NRT,298.88,11.89,D
4.29353,7.64741,324.06,3.47,1.75,2026-01-03,1359,A,77,6.1NRT,292.13,108.43,D
5.61129,16.30737,321.75,1,1,2026-01-03,1359,A,73,6.1NRT,303.7,12.03,D
5.55896,15.94947,318.2,1,1,2026-01-03,1359,A,62,6.1NRT,304.07,7.59,D
5.79076,17.49043,314.51,1.07,1.03,2026-01-03,1359,A,61,6.1NRT,300.95,7.92,D
5.58431,16.06157,316.17,1,1,2026-01-03,1359,A,63,6.1NRT,303.74,7.31,D
5.15733,13.22296,309.92,1.24,1.11,2026-01-03,1359,A,47,6.1NRT,296.19,7.32,D
4.95816,11.94646,315.93,1.53,1.22,2026-01-03,1359,A,69,6.1NRT,299.57,15.37,D
6.06232,19.35282,316.63,1.35,1.15,2026-01-03,1359,A,66,6.1NRT,301.78,13.48,D
6.02213,19.06398,311.72,1.29,1.13,2026-01-03,1359,A,51,6.1NRT,300.43,6.26,D
5.78118,17.3592,326.79,1.06,1.03,2026-01-03,1359,A,80,6.1NRT,303.36,19.36,D
5.53274,15.64986,312.31,1,1,2026-01-03,1359,A,47,6.1NRT,300.85,4.63,D
5.40579,14.79543,319.98,1.05,1.02,2026-01-03,1359,A,72,6.1NRT,301.06,10.49,D
5.75727,17.12934,328.59,1.04,1.02,2026-01-03,1359,A,81,6.1NRT,303.07,21.71,D
5.67844,16.58448,319.71,1.01,1,2026-01-03,1359,A,71,6.1NRT,306.61,7.86,D
5.34793,14.34856,315.54,1.09,1.04,2026-01-03,1359,A,65,6.1NRT,301.86,7.49,D
4.29573,7.6705,311.57,3.45,1.75,2026-01-03,1359,A,50,6.1NRT,292.53,43.46,D
4.29086,7.64074,313.18,3.47,1.75,2026-01-03,1359,A,57,6.1NRT,291.97,51.45,D
6.1093,19.54135,315.57,1.39,1.17,2026-01-03,1359,A,64,6.1NRT,303.89,9.97,D
5.48775,15.22419,315.4,1.02,1.01,2026-01-03,1359,A,62,6.1NRT,301.79,7.06,D
5.44389,14.92877,320.33,1.04,1.02,2026-01-03,1359,A,52,6.1NRT,302.2,9.98,D
5.60264,15.94296,314.35,1,1,2026-01-03,1359,A,56,6.1NRT,302.47,5.37,D
5.20257,13.26015,313.3,1.24,1.11,2026-01-03,1359,A,62,6.1NRT,298.11,9.39,D
6.85883,24.85071,312.62,3.78,1.82,2026-01-03,1359,A,25,6.1NRT,295.74,37.44,D
5.77086,17.03504,312.44,1.03,1.02,2026-01-03,1359,A,52,6.1NRT,301.18,5.41,D
5.54061,15.46032,319.88,1.01,1,2026-01-03,1359,A,70,6.1NRT,301.63,10.53,D
5.49485,15.15032,323.2,1.02,1.01,2026-01-03,1359,A,75,6.1NRT,302.76,14.13,D
5.46299,14.93514,322.07,1.04,1.02,2026-01-03,1359,A,74,6.1NRT,303.91,11.78,D
5.44284,14.79931,315.65,1.05,1.02,2026-01-03,1359,A,64,6.1NRT,302.37,6.87,D
5.61755,15.92292,315.29,1,1,2026-01-03,1359,A,45,6.1NRT,303.7,5.6,D
